"listing_id,""contact_date"""
1001,158424
1235,159002
1293,158322
1113,158884
1029,158276
1054,158214
1033,159215
1150,159251
1189,158142
1089,158995
1260,158701
1252,158323
1057,159054
1239,158496
1206,158928
1078,158084
1254,157815
1287,15815
1199,158114
1244,158966
1282,159283
1193,157898
1045,158712
1198,157912
1086,158888
1019,158465
1259,158159
1007,158088
1225,158654
1043,158203
1162,158946
1236,158976
1054,158625
1222,158965
1175,15876
1061,158243
1253,157975
1171,15859
1112,158089
1125,158242
1162,159166
1136,158655
1261,158917
1137,158843
1184,158454
1217,15917
1222,159284
1139,158444
1219,158155
1106,158592
1068,158404
1027,158946
1186,158739
1198,159059
1055,157947
1112,158352
1205,158937
1079,158202
1157,159231
1117,158801
1000,158607
1091,15839
1160,158952
1027,15827
1190,158793
1246,158159
1258,158901
1055,15875
1187,158694
1069,159318
1084,158879
1122,158283
1107,158081
1219,158913
1172,157998
1254,157998
1099,158959
1136,158277
1103,158066
1245,158285
1123,158082
1229,158672
1061,158586
1194,15797
1189,158798
1093,158917
1045,15807
1163,158524
1173,158848
1200,158081
1207,158619
1084,158316
1099,158883
1274,158678
1179,159152
1003,158322
1008,158899
1280,157832
1224,158318
1244,158418
1005,158978
1079,158859
1179,158366
1088,158761
1081,157809
1020,158994
1143,158337
1089,159176
1021,158256
1206,158902
1222,15832
1195,158279
1204,15904
1004,158991
1110,159013
1258,158187
1046,158083
1146,15787
1105,15843
1199,159207
1245,158131
1014,158258
1279,158785
1265,158962
1215,158103
1252,157947
1110,15902
1178,158606
1279,15835
1077,159041
1117,159006
1254,159131
1240,158476
1119,158658
1227,158918
1282,158352
1282,158891
1010,157989
1059,157944
1178,158618
1150,158233
1055,158905
1214,159015
1207,158413
1037,15897
1026,158768
1186,159255
1052,158324
1133,159231
1286,158959
1164,158391
1208,15874
1278,158963
1236,158679
1193,158111
1064,158172
1171,158883
1168,158655
1112,158424
1125,159067
1023,158911
1051,158349
1225,158711
1295,158407
1267,158697
1199,15886
1147,158395
1006,158641
1104,158256
1228,158732
1098,158675
1009,158783
1175,158777
1081,158277
1173,158538
1002,159303
1234,158867
1204,158247
1126,159052
1030,158348
1276,158474
1125,159238
1098,158072
1271,158249
1051,158395
1075,159038
1281,15816
1272,15902
1021,15859
1057,15809
1002,158891
1048,158336
1247,158448
1086,158765
1166,158419
1209,158366
1030,158314
1001,159038
1004,158794
1275,157949
1266,159256
1233,158432
1190,159003
1074,158872
1044,158672
1098,15847
1014,157828
1007,158853
1091,158586
1271,159046
1192,15821
1119,158382
1201,157842
1080,158861
1165,158605
1213,157787
1247,158112
1144,157897
1020,158245
1204,158422
1155,157886
1142,158597
1164,158713
1251,157919
1212,158102
1164,158227
1108,158122
1298,158471
1009,158259
1152,159156
1149,158707
1164,159235
1211,158865
1177,157855
1194,1586
1286,158122
1100,159297
1286,158433
1167,158463
1291,158249
1037,158868
1079,158906
1037,157794
1209,158952
1292,158229
1258,158198
1233,15815
1137,158747
1107,158305
1026,158969
1133,158624
1011,158518
1065,158382
1282,158479
1257,159248
1099,158485
1017,158126
1093,159317
1229,159274
1037,158337
1250,158191
1017,158432
1140,15817
1135,158069
1215,158663
1054,158085
1240,158073
1040,15812
1074,158921
1205,158951
1013,159115
1089,159128
1145,158958
1285,157807
1217,158432
1063,159049
1194,158246
1139,15808
1061,158061
1000,158972
1194,158254
1180,159098
1236,157889
1286,158939
1021,159055
1038,158881
1050,158431
1174,158653
1255,15887
1055,158165
1124,158936
1203,158623
1030,158772
1277,157895
1003,158899
1092,159098
1262,159063
1047,159266
1005,15823
1250,157811
1030,158202
1247,158214
1280,158527
1203,157933
1186,158334
1196,158289
1024,159141
1073,15865
1088,158848
1182,159323
1051,159103
1214,158166
1180,157906
1016,157962
1061,158323
1103,158956
1234,159047
1002,158996
1079,158887
1030,158469
1112,158742
1107,158668
1064,158975
1185,158227
1278,158247
1297,158506
1232,158578
1138,158204
1260,158777
1247,158912
1078,159051
1078,158281
1198,158241
1108,158283
1293,15833
1061,159022
1255,158268
1036,158463
1211,15794
1010,158896
1115,158249
1196,158506
1227,158317
1062,158486
1022,158277
1226,158165
1105,159068
1170,15902
1102,159152
1089,158007
1005,158951
1150,158533
1102,159329
1182,158843
1135,158908
1198,158112
1254,158124
1281,15928
1213,159206
1049,158835
1018,157883
1141,158191
1095,158321
1192,158866
1122,158324
1244,159305
1266,158101
1243,158754
1170,158542
1094,15811
1049,158622
1165,158632
1261,158399
1076,158683
1061,159128
1248,158252
1121,158617
1140,158163
1283,158407
1216,158654
1203,158786
1168,158291
1194,157898
1087,15869
1215,159061
1284,158284
1136,158955
1152,158491
1163,158107
1248,158944
1163,15783
1147,15811
1048,158572
1063,159275
1038,158182
1242,158659
1149,158238
1012,158669
1023,158869
1057,159008
1108,158597
1030,158669
1040,159293
1284,15904
1142,159064
1067,1579
1147,158353
1065,158694
1131,15892
1250,158219
1196,158754
1041,158513
1132,15858
1087,158633
1076,158104
1110,158875
1286,159013
1062,158694
1236,159012
1249,1593
1233,158744
1040,158871
1202,158707
1266,15893
1104,158281
1280,15853
1257,159063
1226,158727
1201,158897
1084,158849
1051,158956
1038,158341
1021,159295
1253,15852
1203,158334
1012,158212
1233,158218
1239,158425
1214,158237
1048,158361
1091,158507
1068,158443
1055,158877
1066,158017
1041,158409
1218,159029
1094,15819
1197,158228
1287,1589
1128,158355
1156,158623
1079,158933
1219,15914
1287,158699
1114,158496
1016,158724
1034,159314
1072,158997
1108,158742
1004,158734
1120,158588
1236,158129
1080,157896
1260,159161
1214,15927
1296,157951
1256,158316
1097,158844
1027,158712
1036,158354
1023,158272
1122,158286
1191,158658
1161,158703
1050,158667
1214,159138
1050,158929
1264,158732
1299,158397
1233,157835
1120,158004
1267,158256
1082,158453
1023,158422
1128,159162
1082,158944
1010,15835
1176,158137
1252,158429
1005,158439
1242,158149
1264,159115
1040,158778
1191,158111
1206,15808
1207,158794
1177,159226
1119,159139
1180,158266
1230,158174
1021,158762
1105,158197
1272,158319
1090,158428
1170,158956
1090,158447
1056,157956
1290,158135
1109,158862
1247,15823
1234,158918
1115,157901
1102,159024
1033,158616
1029,158517
1012,158792
1018,158069
1294,158715
1220,158953
1218,15892
1259,158106
1227,159035
1024,15886
1090,158984
1042,158326
1057,158866
1205,158626
1127,158663
1282,158908
1182,158206
1113,158154
1273,158501
1255,158758
1007,159172
1091,159013
1052,158361
1179,159108
1036,158321
1103,158618
1129,158951
1290,158352
1148,158197
1222,157891
1154,158182
1149,158843
1077,158423
1243,158536
1196,158797
1243,15897
1149,15817
1293,157921
1057,158435
1051,157915
1172,158491
1289,158107
1021,158096
1159,159118
1067,159
1069,159277
1222,158739
1010,158436
1148,158742
1119,158965
1000,158368
1163,15823
1162,15808
1086,15887
1298,159171
1068,158454
1162,158618
1127,159025
1000,158144
1114,158402
1091,158973
1230,157864
1001,158185
1194,158935
1276,158446
1115,158117
1078,158223
1104,15822
1120,158726
1034,159001
1048,158196
1235,159202
1087,158435
1282,158369
1043,15792
1015,158653
1042,158646
1284,15847
1255,158398
1176,159268
1057,158755
1254,157928
1170,157949
1093,158949
1232,158001
1187,158992
1122,158875
1010,159195
1252,158839
1068,158469
1034,158964
1100,157811
1017,15847
1175,159131
1272,158314
1186,159254
1106,158707
1249,158613
1025,158248
1113,159105
1258,158235
1098,158504
1057,158851
1032,157947
1103,158802
1093,158422
1147,158736
1051,157941
1274,15866
1241,158793
1255,158879
1049,159326
1045,158207
1067,158924
1240,15927
1269,158382
1005,158372
1178,15829
1212,159298
1260,158069
1073,158538
1043,158599
1252,15845
1253,158496
1022,157845
1122,158893
1060,158972
1262,158874
1108,158643
1009,158773
1096,159053
1020,157996
1054,158698
1229,158405
1077,158128
1109,158781
1099,157989
1128,158768
1165,158956
1185,15825
1017,158398
1245,159238
1062,158901
1134,159001
1187,15923
1123,158859
1042,15783
1175,158983
1299,158711
1020,158495
1143,157863
1235,158454
1297,158327
1223,158169
1160,158763
1236,157938
1228,159133
1074,158704
1257,158465
1010,158465
1083,158477
1115,158
1002,159134
1098,158121
1034,158255
1167,157903
1006,158948
1259,158779
1075,158884
1265,159069
1072,157811
1047,158175
1250,159156
1131,158351
1135,158188
1235,158716
1058,158402
1095,158725
1264,158621
1273,159127
1082,158213
1100,15917
1268,158897
1250,15824
1064,157862
1282,158515
1121,158255
1163,15891
1118,158137
1268,15845
1039,158456
1297,158164
1073,157938
1014,158509
1122,157895
1006,158341
1028,159171
1153,159197
1089,158664
1254,158849
1210,158125
1101,15814
1290,158339
1081,159313
1042,158912
1098,158348
1199,159197
1066,158021
1218,158135
1013,159216
1216,158848
1203,15906
1262,158987
1099,158451
1226,158053
1014,157863
1106,158405
1189,158875
1039,157838
1056,158989
1048,158171
1170,158755
1285,158259
1166,158617
1147,158342
1057,159106
1014,158407
1142,158639
1165,159299
1225,158954
1297,158718
1038,157805
1062,158457
1223,158959
1040,158852
1279,157842
1274,158687
1176,158268
1107,157984
1136,157796
1167,157817
1264,159056
1280,158877
1238,158601
1140,159258
1169,15932
1217,159018
1045,158761
1091,157931
1052,158981
1269,158873
1116,158362
1018,158191
1108,159171
1043,158375
1058,158911
1094,158657
1260,159106
1071,158635
1287,158739
1199,157826
1162,158392
1211,158543
1248,157898
1095,159223
1012,158955
1274,158517
1221,15828
1298,158616
1055,158346
1097,157854
1041,157857
1058,158266
1097,158236
1028,158979
1150,158751
1280,158134
1125,158206
1167,158774
1013,158198
1275,158752
1237,158185
1220,159048
1121,158674
1140,158197
1119,158904
1290,1589
1152,158451
1136,158785
1080,158659
1237,158437
1267,157893
1182,159119
1217,157924
1002,158377
1123,158603
1124,158262
1027,158449
1221,158212
1028,15827
1241,158743
1241,1589
1074,15847
1272,158913
1164,158713
1286,157864
1188,158791
1173,158706
1033,158615
1005,158781
1091,158169
1238,158455
1114,158518
1009,158075
1216,158436
1109,158275
1203,158762
1179,157846
1138,157935
1217,158798
1112,158719
1137,158091
1240,157826
1225,157898
1246,15845
1245,158373
1145,158313
1190,158697
1259,158834
1198,158152
1017,15881
1129,157943
1257,158746
1259,158362
1287,15834
1198,158739
1087,159164
1041,157793
1012,158721
1234,158975
1043,157938
1145,158057
1277,158104
1105,158325
1133,158705
1287,158351
1039,158384
1181,158669
1187,158354
1065,158405
1225,158183
1136,15852
1167,157902
1107,158807
1182,158903
1011,15918
1180,158018
1045,157977
1203,157933
1107,158868
1064,158169
1144,15849
1230,15822
1143,158397
1290,158279
1059,15899
1012,159191
1210,159218
1284,15884
1072,15894
1141,159177
1162,158132
1298,15904
1286,158385
1212,158726
1267,158235
1204,158201
1285,159063
1142,159044
1173,15813
1245,158438
1284,158636
1178,158603
1016,158265
1276,159
1258,158097
1243,158938
1082,158902
1281,158802
1161,158396
1271,158793
1277,158599
1043,158538
1010,158225
1149,158478
1298,158163
1104,158325
1072,159131
1188,158643
1246,158591
1006,158059
1041,15913
1251,159256
1217,158958
1215,158222
1236,159296
1247,159054
1237,158673
1099,158016
1267,158847
1066,158783
1141,158274
1062,158344
1047,158871
1231,158995
1050,158216
1297,158499
1144,158444
1078,159312
1093,158517
1042,158342
1190,15848
1010,158611
1207,157835
1212,158726
1026,158243
1266,158072
1268,159177
1106,158481
1146,158184
1238,158307
1103,158749
1082,158209
1127,158847
1212,158657
1271,158314
1176,15902
1093,15783
1234,158175
1248,158519
1162,158498
1250,158788
1141,157828
1204,158602
1074,158519
1015,158244
1080,15876
1214,158217
1185,158252
1205,159236
1003,158752
1142,158883
1189,15925
1075,159034
1258,158408
1026,159242
1290,158995
1095,158796
1028,158293
1170,158785
1116,158676
1200,158417
1267,158387
1017,158089
1130,158452
1133,158118
1271,157785
1181,158212
1223,158355
1223,158218
1225,157892
1240,159242
1242,15836
1184,159129
1058,158426
1096,159058
1118,158196
1292,158995
1215,159101
1173,158975
1129,158936
1060,15871
1106,157951
1226,159098
1093,158428
1050,158508
1103,158445
1257,158234
1282,157994
1103,158614
1054,158153
1132,158864
1013,158775
1061,158696
1217,159036
1162,158619
1162,158062
1216,158149
1257,158101
1000,158776
1092,15889
1109,158949
1175,158417
1261,159016
1114,159207
1251,158107
1030,158139
1120,15891
1207,157919
1025,158396
1296,158199
1246,15808
1068,158326
1271,157856
1277,158159
1281,158571
1098,158002
1289,158709
1120,15893
1143,158252
1281,159007
1282,158091
1232,158879
1153,158143
1142,159132
1038,15875
1021,159203
1172,158912
1092,158862
1128,15815
1173,158533
1184,158101
1152,158772
1147,159029
1232,158643
1103,158262
1200,158402
1137,158928
1270,158354
1038,158661
1183,158165
1192,158874
1195,157977
1189,158119
1286,158604
1069,158196
1122,158284
1157,158983
1237,157807
1234,159049
1135,158089
1006,158483
1249,159183
1105,15869
1203,158194
1243,159309
1299,158838
1292,158618
1143,159026
1003,157846
1210,158605
1180,158424
1210,159194
1131,158193
1298,158164
1154,158433
1155,159141
1098,158798
1106,157862
1290,158851
1106,158886
1216,159228
1202,15836
1104,158656
1226,157973
1063,158982
1042,159003
1156,158658
1201,158138
1064,158446
1290,158528
1064,158698
1215,158604
1234,158777
1050,157899
1109,158463
1202,158442
1135,158323
1075,158093
1074,158866
1032,158685
1246,159166
1159,158508
1035,159062
1081,158495
1100,158138
1231,158579
1135,157806
1073,157867
1032,158436
1092,158477
1150,158937
1258,158892
1231,159328
1039,15851
1067,158595
1259,159272
1089,159128
1100,15857
1006,158437
1280,15893
1032,159017
1148,158117
1219,158784
1258,159024
1272,158883
1271,158891
1280,159271
1241,158811
1017,158769
1102,157879
1057,159234
1101,15826
1098,158194
1051,158409
1177,159138
1178,158998
1256,158876
1087,159014
1076,158464
1205,158774
1108,158458
1128,158573
1168,15827
1067,158515
1247,159324
1093,158775
1057,159273
1079,158223
1134,158789
1087,158863
1076,158488
1173,158396
1037,157852
1108,158398
1169,158892
1271,1585
1040,158189
1147,158362
1161,158269
1276,158883
1227,158359
1048,157893
1145,158778
1019,157834
1270,159155
1258,158143
1199,158927
1011,15835
1019,158113
1117,158693
1077,158898
1002,158121
1076,158719
1051,159032
1087,158734
1287,158136
1180,159005
1141,158173
1272,158518
1072,158912
1068,158482
1252,158514
1223,157964
1053,158628
1067,158892
1139,158334
1057,15822
1047,158484
1283,158288
1134,158217
1191,158488
1263,158576
1280,157803
1112,158254
1095,158781
1265,159137
1080,15905
1077,15922
1044,158583
1262,158364
1250,15818
1298,159049
1267,157963
1148,158278
1204,157958
1080,159226
1026,157818
1013,158638
1072,1591
1093,159008
1098,159211
1259,159025
1203,158062
1164,158304
1036,158723
1228,15806
1297,158888
1065,158193
1212,157798
1010,1582
1139,158894
1243,158307
1037,158673
1279,158649
1267,158323
1033,159293
1039,15847
1023,158664
1269,158519
1058,158513
1146,158373
1173,159327
1252,158104
1149,158706
1201,158622
1288,158946
1128,15896
1264,159219
1262,158789
1292,158661
1227,157851
1220,158615
1274,158391
1184,158598
1046,158644
1033,158422
1006,158024
1248,159118
1155,158473
1048,158679
1271,158007
1022,159015
1163,159056
1044,158841
1025,159317
1174,158322
1127,158274
1025,158209
1298,158423
1204,158015
1022,157863
1040,158953
1045,158126
1088,158799
1131,158113
1261,158094
1252,158592
1130,159044
1138,158628
1088,158472
1226,158582
1143,159046
1005,158764
1226,158652
1060,158388
1258,159203
1247,158701
1046,158986
1244,158889
1141,158486
1030,158886
1146,157913
1007,158662
1144,158116
1085,159172
1155,158774
1262,158772
1005,158536
1187,157996
1004,159265
1005,159223
1253,159288
1268,158532
1119,15894
1017,158925
1009,157953
1083,158883
1178,15866
1196,157954
1160,158737
1277,158801
1266,157955
1263,158465
1206,158998
1037,15824
1289,158666
1275,158659
1192,158163
1038,158688
1004,15872
1040,158598
1277,158514
1035,158495
1092,159039
1272,15884
1154,158483
1107,157909
1128,158752
1215,159048
1085,15837
1106,159006
1012,158486
1272,157812
1295,15877
1150,159309
1245,158061
1073,158449
1151,159165
1135,158188
1120,158932
1001,158888
1029,159292
1257,158927
1190,158352
1234,158375
1010,158379
1192,158379
1065,15828
1018,159311
1232,158061
1175,159127
1115,158801
1134,158783
1066,158181
1142,15811
1003,158439
1247,158982
1281,158653
1091,158539
1158,15782
1023,158239
1240,158106
1275,158596
1277,158431
1003,158962
1004,158637
1279,158399
1074,158834
1112,158082
1054,158129
1219,158015
1233,15884
1205,159065
1261,15842
1004,158832
1248,158891
1024,158866
1149,158579
1215,157811
1188,158644
1235,158891
1169,157823
1230,158952
1272,157995
1270,158426
1094,158281
1042,1593
1008,158203
1041,158891
1134,158465
1001,158587
1015,159041
1252,158967
1207,158972
1252,158207
1006,158699
1263,159268
1146,158468
1200,158062
1007,159018
1230,158923
1243,158118
1090,158959
1210,158365
1219,157941
1116,159147
1124,158319
1233,158749
1147,158452
1083,158446
1281,158636
1140,158127
1261,158082
1234,158596
1185,157958
1062,158508
1092,158632
1213,158398
1209,158948
1169,158615
1278,158996
1086,158244
1109,158052
1134,158012
1251,158142
1177,158329
1203,158646
1152,158787
1172,158675
1015,158251
1169,158083
1297,158542
1146,15835
1090,158163
1240,157908
1267,158109
1099,157803
1059,158601
1185,158107
1189,158882
1045,158372
1275,158164
1265,158497
1068,157806
1141,158678
1261,158099
1120,157905
1220,158514
1047,158908
1040,158979
1291,158533
1115,158582
1220,158699
1295,158171
1104,15847
1083,159112
1215,158166
1047,159141
1058,159325
1243,158503
1178,158138
1060,158899
1109,158378
1056,157957
1001,158745
1064,158721
1215,159118
1077,158594
1258,158516
1009,158407
1198,158495
1280,15894
1133,15889
1042,15891
1036,158513
1067,15872
1082,159323
1140,158381
1058,158325
1245,158314
1201,158472
1238,158409
1107,158639
1241,159016
1268,15894
1083,158747
1213,159048
1020,158482
1061,157802
1122,157798
1249,158945
1031,158841
1103,158349
1288,158766
1125,158689
1189,158448
1235,158304
1144,158807
1010,158691
1179,158533
1110,157849
1147,158428
1106,158723
1284,158449
1176,15865
1125,158207
1283,157793
1132,158265
1018,158607
1093,158399
1181,158091
1197,158899
1232,158887
1219,158144
1096,15922
1026,158465
1131,158427
1005,158453
1229,158984
1196,15874
1262,158093
1001,158642
1126,158945
1132,158791
1278,158896
1003,158914
1229,159285
1065,158341
1229,158674
1177,158209
1070,158872
1185,158249
1073,158135
1018,158682
1189,158401
1035,158001
1241,158864
1264,158094
1175,15828
1147,158712
1003,158371
1209,159055
1017,158629
1272,158315
1122,158879
1030,159001
1017,157907
1049,158458
1187,159239
1152,158131
1296,15931
1091,159067
1156,158575
1010,158233
1132,158161
1297,158611
1179,157899
1161,158666
1247,158434
1098,159264
1119,158706
1250,159254
1209,158482
1203,158638
1282,159315
1181,158733
1081,158724
1077,157893
1089,158798
1155,158414
1203,159253
1036,158707
1255,158496
1265,158388
1250,158375
1118,158595
1241,158535
1198,158962
1131,158141
1258,158068
1052,157883
1277,158186
1124,158585
1111,159058
1253,158123
1282,158371
1176,158618
1219,158913
1177,158497
1239,158464
1010,158069
1151,157915
1189,158199
1296,158452
1144,158727
1290,158423
1105,158594
1074,158131
1100,158684
1032,158884
1244,158104
1221,158088
1264,158102
1048,158806
1081,158495
1082,158991
1150,158422
1176,158955
1074,159101
1233,158088
1222,158732
1046,15896
1226,158896
1046,158665
1213,15907
1236,159273
1028,15816
1060,157855
1085,158192
1207,158611
1028,158935
1194,159243
1019,158245
1261,158109
1155,158758
1215,158342
1109,158733
1179,158524
1202,158617
1132,159021
1108,158801
1291,158713
1231,159319
1238,15874
1269,159101
1240,159281
1006,159053
1058,158944
1279,15896
1168,158715
1017,158194
1185,157952
1163,158745
1202,158325
1198,158704
1020,157999
1072,157964
1128,158429
1263,158796
1094,158904
1118,158956
1195,158135
1153,159135
1220,157804
1154,159271
1112,158144
1280,158468
1091,158248
1122,158191
1130,158925
1081,158878
1042,159021
1217,15862
1268,157986
1223,15841
1016,158689
1185,158775
1060,158646
1030,15872
1183,159176
1009,158783
1195,159111
1028,158835
1190,158624
1227,158245
1214,157913
1281,157923
1012,159272
1160,158875
1175,158489
1052,158747
1034,158366
1012,158511
1195,159009
1180,158454
1075,158058
1299,158953
1265,159068
1088,158182
1137,158657
1108,158671
1020,158643
1103,15822
1123,158802
1053,157995
1090,158122
1193,158177
1235,158675
1264,158923
1207,158724
1070,158074
1190,158642
1242,159043
1063,158721
1119,158021
1256,158183
1028,157886
1265,158782
1076,158954
1021,159
1230,158433
1006,158356
1124,158938
1142,158701
1133,158237
1131,158352
1254,159013
1005,157981
1259,158286
1001,158223
1098,158697
1092,158902
1220,158429
1068,158707
1021,158913
1256,158505
1110,158381
1050,15858
1279,158727
1042,158062
1265,158117
1075,15825
1025,1585
1122,159156
1228,158921
1298,158901
1260,15903
1020,158362
1088,158628
1256,157834
1124,15927
1072,158881
1057,158369
1195,157828
1096,158595
1254,159302
1012,15851
1223,158233
1096,159262
1183,159188
1084,157843
1083,158378
1147,158473
1085,158453
1266,158398
1036,15926
1238,158902
1073,159137
1045,158637
1065,158656
1101,158286
1270,158573
1241,159232
1251,159269
1093,159191
1216,158082
1120,158898
1252,159053
1201,15829
1182,158599
1045,158078
1250,159293
1232,158773
1056,158053
1060,158228
1080,158715
1131,158277
1127,159135
1097,15819
1165,15798
1132,158381
1291,158716
1049,159024
1233,159322
1089,157859
1274,158114
1279,158491
1156,158434
1145,157972
1136,157889
1195,158615
1199,15858
1167,158978
1253,158872
1078,158366
1143,158062
1138,158332
1077,157972
1234,158504
1164,158286
1187,158856
1180,158342
1170,158688
1230,158483
1042,159038
1143,158772
1263,159025
1164,159262
1033,158211
1187,158996
1279,159134
1099,158448
1145,158491
1285,158643
1104,158651
1275,158264
1175,159064
1162,159209
1079,159042
1184,157811
1259,159021
1004,158484
1174,158059
1113,158231
1175,158987
1257,158675
1083,158687
1293,158865
1217,159
1285,158262
1276,158949
1203,158247
1030,158064
1099,158575
1146,158415
1119,158089
1217,158712
1229,158263
1115,158247
1076,158623
1083,158201
1200,158266
1106,158057
1119,158187
1099,158333
1078,157921
1228,158331
1098,15898
1063,15859
1095,158265
1237,159052
1116,158798
1201,158457
1029,158666
1265,158907
1198,158668
1247,158697
1253,157847
1129,15874
1038,158339
1064,15905
1141,15911
1028,158718
1134,158886
1201,159143
1065,158899
1130,158425
1241,158267
1066,158106
1072,158966
1269,158542
1201,158804
1258,158693
1236,159059
1087,158844
1087,158622
1043,158741
1258,158016
1211,158712
1025,158899
1282,158094
1065,159272
1289,158606
1043,158183
1006,158084
1267,158995
1093,158351
1213,158878
1099,158991
1230,158174
1013,158282
1197,158094
1151,158096
1194,157879
1114,158884
1203,158762
1154,15874
1165,158243
1134,159065
1218,158859
1011,158239
1111,159296
1253,157888
1039,158494
1265,158764
1032,158797
1209,158698
1059,157968
1123,157903
1038,159114
1277,159003
1124,159181
1221,157872
1214,158762
1294,158647
1036,158347
1113,158516
1246,158188
1098,1581
1106,158866
1079,158748
1022,158931
1157,157969
1217,15871
1096,158475
1149,158912
1124,159336
1223,158657
1245,158393
1084,158669
1045,15927
1282,158882
1176,158479
1095,158251
1171,157969
1259,15917
1096,158308
1006,158615
1060,158585
1179,158881
1013,158502
1053,158439
1026,158237
1260,158507
1011,158376
1077,158618
1192,159248
1141,158277
1193,158599
1284,159108
1061,159299
1066,158387
1208,159066
1254,158458
1299,158262
1120,158205
1199,158658
1097,159279
1004,157898
1012,158945
1251,158721
1203,158998
1118,159009
1101,158799
1054,158163
1193,158187
1097,158952
1013,158079
1148,157871
1277,159128
1249,158741
1193,158099
1218,158491
1100,1592
1016,158641
1133,159152
1260,158703
1074,158788
1266,158964
1219,158409
1206,158449
1292,158491
1193,15879
1092,15863
1119,158107
1261,159029
1132,157825
1082,159057
1184,15865
1038,158772
1115,158468
1034,158705
1240,159323
1287,15815
1101,157906
1169,158602
1054,158809
1289,158987
1034,159037
1044,158454
1242,159311
1180,158536
1110,158366
1206,158153
1184,158174
1031,159304
1281,158481
1254,157947
1242,158238
1245,158282
1298,157846
1295,158735
1061,158769
1228,158013
1180,158212
1243,15869
1082,158893
1072,158442
1298,158139
1184,158747
1203,158996
1134,157885
1112,158742
1293,159164
1096,15868
1181,1585
1244,15816
1185,158509
1110,158216
1270,158949
1121,158122
1029,158685
1292,159051
1201,159273
1011,158675
1128,158289
1219,158683
1016,158911
1021,158588
1036,157894
1174,158366
1020,15903
1086,158131
1006,158216
1123,158934
1011,159125
1093,159234
1259,158951
1238,158796
1004,15839
1003,158247
1013,158956
1095,158654
1150,158087
1128,157845
1144,158888
1277,159003
1171,158322
1032,158439
1029,158244
1173,15892
1042,157954
1229,158643
1075,159118
1031,157821
1297,158067
1288,158653
1177,158087
1208,158248
1165,158958
1010,158481
1087,15808
1213,158227
1139,158374
1174,15932
1286,158111
1122,159061
1267,158537
1132,158014
1198,158616
1105,158371
1233,15782
1215,158126
1219,158357
1052,159006
1085,15801
1014,158838
1098,158712
1080,158396
1011,158405
1125,157907
1148,159147
1113,15859
1071,158895
1071,158422
1150,159217
1289,158754
1074,158196
1003,158793
1287,158358
1235,158653
1068,158265
1101,158516
1275,159337
1222,158581
1063,158972
1140,158732
1197,158182
1243,158333
1153,158962
1038,158727
1077,157919
1235,158774
1235,158227
1158,158789
1089,157954
1092,158486
1045,158809
1094,158376
1277,158372
1262,15793
1001,158991
1246,158511
1244,158882
1127,159023
1224,158074
1035,159057
1253,158946
1241,158891
1179,157836
1075,158172
1179,158951
1208,158805
1018,15824
1125,158895
1041,158879
1172,158902
1222,159064
1009,159105
1294,15864
1244,159196
1277,158268
1108,158747
1277,158111
1093,159055
1145,157903
1249,158473
1185,158973
1250,157877
1187,158394
1217,158491
1153,158896
1040,158083
1235,159317
1260,158861
1277,158776
1141,158945
1148,159267
1080,158796
1238,159264
1230,158835
1136,158285
1136,158933
1133,158868
1179,158804
1156,158627
1290,1589
1092,158109
1284,158234
1092,158953
1169,157801
1121,159199
1162,158271
1102,159052
1025,158579
1062,158641
1261,158995
1018,158746
1008,15879
1041,158205
1084,158649
1015,158609
1079,158933
1050,15838
1135,15851
1172,158228
1248,158188
1268,158794
1033,159013
1127,159009
1267,158774
1208,158631
1195,158937
1241,158158
1294,15866
1175,158437
1276,157874
1009,158747
1092,158995
1184,159255
1006,159181
1039,158337
1083,158389
1246,159257
1100,15822
1268,158438
1148,158232
1000,159152
1084,15925
1250,158275
1276,158312
1143,158987
1204,157842
1257,158869
1076,15813
1027,158471
1020,158096
1090,158184
1257,158071
1047,158092
1201,158246
1031,158152
1088,15827
1162,158331
1212,15878
1123,158875
1188,158225
1037,158468
1114,158228
1020,158784
1173,158969
1264,158487
1235,158066
1086,158414
1267,159296
1082,159063
1167,158595
1271,15817
1046,159121
1201,158895
1068,158473
1141,158257
1069,158635
1108,158642
1076,158859
1098,15833
1213,159278
1110,158957
1198,158804
1230,158582
1275,158731
1205,159202
1007,158496
1042,158616
1061,158208
1162,158646
1075,158576
1257,159182
1074,158773
1021,158219
1191,158426
1276,158002
1098,158879
1235,158876
1263,158709
1065,158923
1151,157788
1138,15807
1101,159016
1231,158903
1226,158677
1276,159041
1146,158117
1273,157802
1190,158382
1205,158977
1045,15895
1092,157988
1245,158967
1061,158072
1211,158845
1199,158445
1014,158065
1251,158213
1116,157945
1266,158264
1207,158915
1017,158958
1050,158598
1134,157796
1102,159213
1034,158482
1286,158321
1106,158775
1058,15866
1117,157983
1287,157944
1277,158953
1029,159154
1026,15834
1103,158177
1037,158179
1188,158151
1041,158521
1187,158183
1011,158063
1251,159024
1299,158504
1179,158771
1123,158893
1013,158971
1097,158293
1101,158361
1057,158095
1030,158206
1009,158876
1115,158528
1096,159112
1190,157955
1262,158651
1190,158645
1056,158779
1020,158798
1041,158113
1235,1584
1289,15924
1258,158141
1010,159034
1066,158684
1088,157931
1162,158874
1177,158457
1278,158911
1194,158768
1238,158105
1270,158474
1271,158917
